Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N
B,Ship,3.0,4,236,4.0,low,,4744.0,0
F,Ship,2.0,2,193,3.0,medium,64.0,2867.0,1
F,Ship,,2,202,3.0,high,,2881.0,1
B,Ship,,1,241,2.0,high,,5602.0,1
B,Ship,2.0,4,111,2.0,low,,1787.0,1
C,Ship,4.0,3,145,3.0,high,,5802.0,1
C,Ship,3.0,4,250,2.0,medium,,4922.0,1
F,Road,2.0,1,228,,medium,,4854.0,1
B,Ship,5.0,1,227,3.0,high,,2589.0,1
C,Ship,,2,162,3.0,low,57.0,1233.0,1
B,Road,4.0,5,213,3.0,medium,,4114.0,0
B,Ship,3.0,5,203,3.0,high,58.0,3231.0,1
F,Ship,4.0,1,254,5.0,high,,,0
D,Ship,4.0,1,266,4.0,high,3.0,5773.0,1
B,Flight,3.0,4,140,,high,,5300.0,0
F,Ship,,2,220,3.0,high,,5503.0,0
F,Ship,2.0,1,121,3.0,medium,,,1
B,Ship,4.0,2,150,,high,2.0,5301.0,0
A,Ship,3.0,5,169,,high,,4636.0,1
C,Ship,5.0,4,230,3.0,high,1.0,4727.0,0
B,Flight,6.0,4,275,4.0,high,,1585.0,0
B,Ship,4.0,3,179,3.0,medium,,1584.0,1
F,Ship,5.0,2,222,5.0,high,5.0,1329.0,0
A,Ship,3.0,1,142,4.0,medium,,4780.0,0
F,Flight,4.0,1,240,3.0,high,,4787.0,0
A,Ship,3.0,3,256,3.0,medium,,4070.0,0
A,Ship,6.0,2,301,4.0,medium,10.0,1747.0,1
B,Road,5.0,3,244,5.0,high,3.0,1174.0,0
C,Ship,4.0,2,216,4.0,medium,3.0,4887.0,1
C,Ship,4.0,1,201,10.0,medium,37.0,3402.0,1
A,?,3.0,3,120,3.0,high,,1534.0,1
F,Ship,4.0,4,269,4.0,medium,3.0,5032.0,1
F,Ship,5.0,3,251,2.0,high,,4458.0,0
A,Ship,,3,221,2.0,high,,4114.0,1
B,Flight,5.0,1,183,6.0,medium,,5082.0,0
F,Ship,4.0,3,154,10.0,low,,5317.0,0
F,Ship,5.0,4,275,2.0,medium,7.0,5292.0,0
A,Ship,,5,242,4.0,high,35.0,3215.0,1
C,?,4.0,5,176,4.0,medium,,5061.0,0
F,Ship,4.0,3,163,,high,29.0,1349.0,1
B,Ship,3.0,4,266,3.0,medium,9.0,5908.0,1
C,Ship,5.0,1,249,5.0,medium,10.0,1561.0,0
D,Ship,2.0,4,165,3.0,medium,7.0,5856.0,0
A,Ship,6.0,3,281,4.0,medium,7.0,1599.0,1
B,Road,2.0,2,158,3.0,low,,,0
F,Ship,,1,165,,high,,1905.0,1
A,Ship,3.0,1,198,4.0,medium,44.0,2848.0,1
B,?,5.0,4,268,3.0,medium,6.0,2206.0,1
D,Ship,3.0,2,204,10.0,medium,,4534.0,0
C,Road,,4,257,3.0,medium,3.0,,1
F,Flight,3.0,1,246,,high,10.0,4707.0,1
C,Ship,5.0,4,267,2.0,high,7.0,5292.0,0
D,Flight,,1,180,,low,,4346.0,0
F,Ship,5.0,2,134,2.0,high,9.0,5045.0,0
F,Flight,,1,267,2.0,medium,,,1
B,Ship,,3,151,,high,6.0,4279.0,0
B,Flight,,3,149,3.0,medium,3.0,4781.0,1
A,Ship,3.0,2,221,,medium,,4715.0,1
F,Road,,1,199,3.0,medium,7.0,4377.0,1
D,Ship,,5,263,7.0,low,7.0,5216.0,1
C,Flight,3.0,4,183,3.0,high,1.0,5959.0,1
C,Ship,3.0,2,169,10.0,medium,,1665.0,1
C,Ship,4.0,5,254,,high,,4363.0,0
C,Ship,5.0,5,222,6.0,high,,1861.0,0
F,Ship,4.0,4,201,2.0,high,1.0,3147.0,1
F,Flight,5.0,3,248,5.0,high,,1475.0,1
D,Flight,4.0,3,153,4.0,high,36.0,1171.0,1
F,Ship,,2,211,2.0,high,,5883.0,1
C,Ship,,5,149,7.0,medium,,,1
B,Ship,3.0,1,230,2.0,high,,4970.0,1
A,Flight,5.0,3,175,,high,,4833.0,1
C,Ship,6.0,2,283,2.0,high,18.0,3077.0,1
A,?,3.0,5,278,4.0,medium,,1785.0,0
D,Ship,,1,226,2.0,high,,2582.0,1
D,Ship,,3,304,4.0,high,,1215.0,1
D,Flight,,2,132,3.0,medium,,4475.0,1
F,Ship,5.0,4,281,4.0,medium,,1220.0,0
D,Ship,5.0,5,237,5.0,medium,,1709.0,0
B,Ship,,5,205,4.0,high,2.0,1648.0,0
D,Ship,4.0,1,264,3.0,high,39.0,3719.0,1
A,Ship,,4,237,2.0,medium,,1495.0,1
F,Road,,1,152,,low,,5396.0,0
D,Ship,2.0,1,127,3.0,high,15.0,1522.0,1
B,Road,4.0,2,251,6.0,high,3.0,1297.0,0
F,Flight,,5,98,4.0,high,,5188.0,0
C,Ship,5.0,4,193,4.0,low,4.0,5757.0,1
D,Flight,4.0,1,175,4.0,high,2.0,4053.0,0
C,Road,,3,163,,high,45.0,1395.0,1
B,Road,5.0,5,161,5.0,low,,,1
F,Ship,6.0,2,243,4.0,high,9.0,1258.0,1
A,Ship,4.0,2,272,,medium,1.0,,1
B,Flight,5.0,3,171,3.0,medium,,4994.0,0
D,Ship,4.0,5,197,2.0,medium,,2710.0,1
D,Ship,4.0,1,152,3.0,medium,65.0,1706.0,1
C,Road,4.0,4,205,,high,6.0,4254.0,0
F,Ship,,2,217,2.0,medium,,4907.0,1
D,?,6.0,2,271,10.0,medium,2.0,,0
B,Ship,4.0,2,171,3.0,medium,,5859.0,0
F,Road,2.0,1,137,,high,1.0,4539.0,0
D,Ship,3.0,1,263,3.0,medium,6.0,2715.0,1
F,Flight,3.0,5,177,2.0,high,2.0,4906.0,1
C,Ship,4.0,5,180,3.0,high,24.0,1513.0,1
F,Ship,4.0,1,249,,medium,,5580.0,1
B,Ship,6.0,2,254,,high,,1626.0,0
B,Ship,3.0,5,180,,high,9.0,5105.0,1
C,Ship,5.0,4,245,3.0,low,,4298.0,0
F,Ship,6.0,4,217,4.0,medium,,4247.0,1
C,Road,4.0,5,163,5.0,high,,1658.0,1
F,Ship,3.0,4,266,2.0,low,49.0,2643.0,1
B,Ship,,4,309,,high,,1771.0,1
A,Ship,3.0,2,177,4.0,high,,4199.0,1
F,Flight,5.0,3,98,5.0,medium,,,1
C,Flight,4.0,3,249,4.0,medium,10.0,4933.0,0
F,Ship,,2,151,4.0,high,12.0,1145.0,1
C,Ship,,5,234,,high,,2615.0,1
F,Flight,3.0,4,164,10.0,medium,10.0,4134.0,0
F,Ship,4.0,1,164,4.0,high,6.0,4432.0,1
A,Road,2.0,3,154,4.0,low,17.0,1897.0,1
B,Ship,,3,222,2.0,medium,55.0,3833.0,1
A,Ship,4.0,1,188,,high,10.0,5085.0,1
C,Ship,2.0,3,159,3.0,medium,,1124.0,1
A,Ship,5.0,5,198,2.0,medium,9.0,4526.0,0
F,Road,3.0,3,183,3.0,high,,2181.0,1
A,Ship,4.0,4,155,3.0,medium,35.0,1421.0,1
C,Flight,4.0,4,248,3.0,low,10.0,,0
C,Flight,,4,271,3.0,high,3.0,4152.0,0
F,Flight,5.0,4,143,2.0,high,8.0,5291.0,0
D,Ship,3.0,3,267,2.0,high,52.0,2949.0,1
F,Ship,4.0,1,209,,high,7.0,4808.0,1
F,Road,4.0,4,266,3.0,high,6.0,5758.0,1
D,Ship,4.0,2,263,5.0,high,,1874.0,0
B,Ship,5.0,5,263,4.0,high,9.0,1551.0,0
F,Ship,4.0,4,140,3.0,high,4.0,5924.0,1
C,Ship,4.0,1,272,2.0,high,1.0,5666.0,0
D,Ship,4.0,3,196,2.0,medium,,4203.0,1
C,Ship,,2,154,2.0,low,4.0,1009.0,1
F,Ship,4.0,4,147,3.0,high,,1145.0,1
F,Ship,2.0,1,184,2.0,low,3.0,4331.0,0
F,Ship,3.0,1,219,2.0,high,39.0,2696.0,1
B,Ship,6.0,3,309,,high,,1712.0,0
A,?,4.0,4,280,5.0,high,3.0,5034.0,0
D,Ship,,4,187,3.0,high,7.0,5417.0,0
C,Ship,3.0,1,153,2.0,high,6.0,1314.0,1
C,Ship,3.0,4,243,4.0,medium,10.0,4076.0,0
A,Ship,,1,283,4.0,high,8.0,1404.0,0
D,Ship,4.0,3,190,4.0,medium,12.0,3115.0,1
C,Ship,4.0,3,165,,high,44.0,1320.0,1
B,Ship,2.0,3,136,3.0,high,,4933.0,0
A,Road,3.0,4,247,3.0,high,,5749.0,1
D,Ship,2.0,2,182,2.0,medium,14.0,3751.0,1
F,Ship,4.0,2,155,5.0,high,,1043.0,1
A,Ship,3.0,3,152,3.0,high,6.0,5749.0,1
D,Road,3.0,3,117,3.0,medium,,1618.0,1
C,Ship,5.0,5,304,5.0,high,,1949.0,1
B,Ship,,3,163,3.0,high,,5002.0,1
C,?,5.0,1,241,5.0,high,4.0,1348.0,1
B,Flight,3.0,1,199,3.0,low,,5127.0,0
F,Ship,5.0,2,136,2.0,high,,1370.0,0
A,Ship,3.0,3,159,3.0,high,3.0,5230.0,1
C,Ship,6.0,2,282,4.0,high,,1857.0,1
A,Ship,,5,178,3.0,low,22.0,1907.0,1
B,Ship,,3,239,,low,,5910.0,0
A,?,4.0,5,233,5.0,high,,1040.0,1
C,Ship,4.0,2,174,2.0,high,,4295.0,0
F,Ship,4.0,2,272,3.0,low,,5927.0,0
D,Ship,,4,244,8.0,high,1.0,2703.0,1
B,Ship,,1,271,2.0,high,,5875.0,0
D,Road,4.0,1,251,3.0,high,,4374.0,1
D,Flight,7.0,1,280,5.0,high,10.0,1199.0,1
F,Ship,6.0,1,152,2.0,high,3.0,1340.0,0
F,Ship,6.0,5,298,4.0,high,,1520.0,0
A,Ship,,3,187,3.0,high,,2481.0,1
F,Ship,4.0,1,261,4.0,medium,,4632.0,0
F,Ship,5.0,1,103,5.0,high,10.0,5413.0,1
C,Road,,2,258,5.0,low,6.0,1059.0,0
F,Ship,5.0,5,164,5.0,high,,1644.0,1
D,Ship,,1,166,3.0,medium,8.0,,1
F,Ship,5.0,3,121,2.0,medium,4.0,5231.0,1
C,Ship,4.0,2,273,4.0,high,,3223.0,1
F,Ship,6.0,2,293,5.0,high,3.0,1969.0,0
F,Ship,4.0,4,301,5.0,high,6.0,1931.0,0
A,Flight,5.0,4,121,5.0,low,,4814.0,0
A,Ship,,1,168,3.0,high,,4008.0,0
A,Ship,5.0,3,229,2.0,medium,,5149.0,0
F,Ship,6.0,1,213,,high,63.0,1548.0,1
B,Ship,4.0,3,253,5.0,high,,1464.0,0
F,Ship,6.0,2,247,4.0,high,,,0
F,Ship,3.0,5,183,2.0,high,,2621.0,1
B,Road,4.0,1,137,2.0,high,,4657.0,0
B,Road,3.0,2,143,4.0,medium,22.0,1249.0,1
A,Ship,3.0,2,259,6.0,medium,,5873.0,0
B,Ship,4.0,1,175,3.0,medium,2.0,5861.0,0
D,Road,4.0,5,220,3.0,medium,40.0,3516.0,1
B,?,3.0,2,264,3.0,high,,5831.0,0
A,Road,4.0,4,162,,high,8.0,5394.0,0
C,Flight,6.0,3,296,4.0,high,,1650.0,0
C,Ship,4.0,1,189,10.0,medium,,4505.0,1
F,Ship,3.0,3,190,7.0,medium,,2400.0,1
F,Ship,5.0,5,230,,high,2.0,2229.0,1
D,Ship,4.0,4,106,2.0,high,,5984.0,0
F,Ship,3.0,4,207,7.0,medium,,2670.0,1
F,Road,,4,140,4.0,low,,1130.0,1
F,Ship,5.0,3,173,,high,,5395.0,0
B,Ship,3.0,3,261,8.0,medium,3.0,4007.0,1
A,Flight,,2,227,3.0,?,21.0,2351.0,1
C,Flight,3.0,5,252,2.0,high,2.0,4888.0,1
A,Road,3.0,4,163,3.0,medium,,5088.0,1
B,Flight,5.0,2,200,2.0,high,,2075.0,1
D,Ship,5.0,4,138,2.0,medium,,1803.0,1
A,Ship,3.0,3,164,,low,,5070.0,0
C,Ship,4.0,1,228,3.0,high,,2021.0,1
A,Road,,5,301,5.0,medium,3.0,1628.0,0
B,Road,6.0,2,153,5.0,high,,,1
F,Ship,3.0,4,239,2.0,high,,5674.0,1
A,Ship,4.0,2,238,2.0,high,2.0,4002.0,0
A,Ship,,5,240,,high,,5794.0,1
A,Ship,,4,100,3.0,medium,4.0,4191.0,0
F,?,4.0,5,194,2.0,low,44.0,2651.0,1
D,Ship,4.0,1,187,2.0,high,,5691.0,0
F,Ship,4.0,4,205,3.0,high,11.0,2255.0,1
B,Road,5.0,1,203,3.0,high,,4162.0,1
D,Flight,3.0,5,156,6.0,high,65.0,1308.0,1
D,Ship,,3,163,4.0,medium,,5593.0,0
F,Ship,,3,182,,medium,5.0,4770.0,1
A,Ship,,5,192,6.0,high,41.0,2673.0,1
F,Ship,5.0,3,224,2.0,medium,,5603.0,0
B,Ship,4.0,4,191,6.0,high,,3425.0,1
A,Ship,,3,278,4.0,high,,1909.0,1
D,Road,,2,269,2.0,medium,,4013.0,1
F,Ship,3.0,3,204,4.0,low,,4712.0,0
A,Ship,4.0,5,155,4.0,low,48.0,1972.0,1
A,Ship,4.0,3,287,5.0,medium,6.0,4376.0,1
F,Ship,4.0,2,136,,high,,4190.0,0
A,?,2.0,5,231,2.0,high,,4406.0,1
D,Ship,5.0,1,208,2.0,?,9.0,4887.0,0
B,Flight,4.0,2,149,4.0,high,,1102.0,1
A,Ship,2.0,1,139,2.0,medium,,4520.0,1
F,Ship,3.0,4,242,3.0,low,54.0,3011.0,1
A,Ship,3.0,2,167,3.0,medium,5.0,5995.0,1
C,Ship,5.0,2,208,,high,6.0,4744.0,1
C,Ship,3.0,1,145,2.0,high,34.0,1773.0,1
B,Ship,3.0,1,198,2.0,medium,49.0,3573.0,1
F,Ship,,1,109,4.0,high,,5264.0,1
A,Ship,,2,290,4.0,medium,,1070.0,1
B,Ship,,4,181,3.0,medium,9.0,4425.0,1
C,Flight,,1,203,,high,34.0,3813.0,1
C,Ship,4.0,3,261,3.0,high,9.0,5994.0,1
F,Ship,4.0,1,177,2.0,high,,1698.0,1
B,Ship,,4,222,2.0,medium,,4343.0,0
F,Ship,4.0,1,272,,high,,5022.0,0
F,Flight,5.0,2,143,,high,10.0,5400.0,0
C,Ship,5.0,1,252,4.0,medium,,1837.0,0
B,Ship,4.0,4,226,,medium,12.0,2708.0,1
C,Road,,3,249,4.0,medium,1.0,1014.0,1
F,Ship,3.0,2,201,6.0,medium,,4723.0,1
B,Ship,6.0,2,254,5.0,high,7.0,1638.0,1
C,Ship,3.0,5,156,3.0,medium,44.0,,1
F,Ship,,4,266,2.0,medium,1.0,5494.0,0
B,Ship,3.0,3,186,3.0,medium,49.0,2356.0,1
D,Flight,4.0,2,203,5.0,high,,3098.0,1
F,Road,,4,274,3.0,medium,,,0
A,Flight,6.0,1,266,4.0,medium,2.0,1862.0,1
F,Ship,5.0,1,258,2.0,medium,48.0,,1
C,Ship,4.0,4,263,3.0,medium,8.0,5475.0,0
A,Ship,2.0,1,189,2.0,low,48.0,2429.0,1
F,Ship,,1,214,3.0,low,1.0,4391.0,0
F,Flight,,5,184,,medium,,4161.0,0
F,Ship,3.0,3,265,4.0,high,,2557.0,1
D,Ship,3.0,4,205,5.0,high,4.0,4483.0,0
B,Flight,,5,157,3.0,medium,28.0,1557.0,1
A,Ship,5.0,4,250,6.0,high,1.0,4343.0,0
D,Ship,,3,210,3.0,medium,11.0,2655.0,1
C,Ship,5.0,3,179,3.0,high,3.0,4131.0,0
A,Ship,5.0,3,221,5.0,?,,1109.0,0
A,Road,5.0,4,230,,medium,,3743.0,1
D,Flight,3.0,3,203,3.0,medium,7.0,4977.0,1
A,Ship,4.0,3,213,,medium,8.0,4220.0,0
A,Flight,7.0,1,255,5.0,medium,10.0,1238.0,1
B,Ship,3.0,4,241,3.0,medium,3.0,4047.0,0
A,Ship,4.0,5,223,5.0,medium,4.0,4704.0,0
F,Ship,,5,245,,high,,1521.0,0
F,Ship,,3,226,3.0,high,,5048.0,0
F,Ship,4.0,3,248,,high,,4781.0,1
C,?,4.0,2,223,3.0,medium,7.0,5977.0,0
B,Ship,,1,147,3.0,medium,32.0,1666.0,1
C,Ship,4.0,2,258,5.0,medium,,1920.0,0
A,Ship,4.0,2,231,4.0,medium,6.0,2512.0,1
D,Flight,3.0,1,191,2.0,medium,10.0,5073.0,0
F,Ship,4.0,2,206,2.0,medium,,5159.0,0
F,Road,,4,141,3.0,medium,,1628.0,1
F,Ship,,2,233,3.0,high,63.0,2143.0,1
D,Ship,5.0,1,189,,medium,8.0,5219.0,0
F,Ship,6.0,3,244,4.0,high,,1668.0,1
B,Ship,,1,229,2.0,medium,,,1
F,Ship,4.0,5,216,2.0,high,,5767.0,1
A,Ship,3.0,1,180,2.0,high,,1715.0,1
A,Ship,2.0,1,96,2.0,low,,4449.0,1
A,Ship,,2,214,2.0,medium,,1983.0,1
F,Ship,,4,165,5.0,high,21.0,1727.0,1
D,Ship,,5,195,5.0,medium,10.0,3537.0,1
C,Ship,4.0,2,247,2.0,medium,,4955.0,1
B,Road,4.0,4,104,,high,,5590.0,0
F,Ship,3.0,1,137,3.0,high,47.0,1611.0,1
F,Flight,4.0,4,265,3.0,high,9.0,5508.0,0
F,Ship,3.0,3,155,2.0,medium,,5577.0,0
D,Flight,5.0,1,196,3.0,medium,24.0,,1
C,Ship,4.0,3,213,3.0,medium,57.0,3599.0,1
B,Flight,5.0,2,174,5.0,medium,8.0,4656.0,0
A,Ship,3.0,2,209,,high,24.0,,1
F,?,4.0,1,260,,high,10.0,4072.0,1
D,Ship,,1,272,2.0,high,51.0,2719.0,1
F,Flight,5.0,2,152,3.0,medium,4.0,4699.0,1
F,Ship,5.0,1,183,,high,10.0,5023.0,0
C,Ship,5.0,4,235,4.0,high,10.0,4880.0,0
A,Ship,5.0,1,205,2.0,high,3.0,5682.0,1
D,Ship,,2,274,3.0,medium,7.0,4477.0,1
D,Ship,4.0,5,264,3.0,medium,,3753.0,1
B,Ship,3.0,2,179,3.0,high,4.0,4102.0,1
F,Ship,,4,131,6.0,high,,4005.0,1
D,Ship,,4,228,4.0,low,1.0,5573.0,0
C,Ship,5.0,5,274,5.0,high,7.0,1875.0,1
B,Ship,7.0,3,286,,high,,1866.0,1
D,Ship,4.0,3,255,4.0,medium,10.0,4740.0,0
D,Ship,5.0,4,157,7.0,medium,,4272.0,0
C,Ship,,3,190,3.0,medium,,2125.0,1
F,Ship,,3,249,5.0,high,3.0,1012.0,1
A,Ship,5.0,5,253,2.0,low,3.0,4851.0,0
D,Ship,4.0,1,224,3.0,high,27.0,,1
A,Ship,,1,192,,high,,3460.0,1
A,Road,5.0,1,177,2.0,medium,,4881.0,0
F,Road,4.0,1,224,5.0,high,,5738.0,0
D,Road,5.0,5,261,6.0,medium,1.0,1082.0,0
D,Flight,6.0,3,292,4.0,high,,1270.0,0
B,?,5.0,3,260,2.0,high,10.0,5633.0,0
A,Flight,,1,204,3.0,medium,,4310.0,0
B,Ship,2.0,1,163,3.0,high,3.0,,1
C,?,4.0,5,228,5.0,medium,4.0,1618.0,0
A,Flight,3.0,5,169,,low,5.0,5750.0,0
F,Flight,,5,258,3.0,high,,3446.0,1
F,Ship,5.0,5,137,,high,,5914.0,1
D,Ship,,5,135,2.0,high,,1026.0,1
F,Ship,2.0,2,158,3.0,high,,1968.0,1
F,Ship,6.0,2,226,,low,,5600.0,0
D,Ship,,2,181,2.0,high,6.0,5410.0,0
D,Flight,3.0,2,190,3.0,medium,18.0,2715.0,1
A,Ship,6.0,1,271,4.0,high,9.0,,0
A,Road,5.0,3,254,,high,,1501.0,1
F,Ship,4.0,4,204,2.0,medium,,4462.0,0
F,Ship,4.0,5,219,,high,1.0,5221.0,0
B,?,3.0,4,177,,high,6.0,4445.0,0
D,Ship,4.0,5,238,3.0,low,,3257.0,1
B,Flight,4.0,1,212,3.0,high,2.0,4353.0,1
A,Road,5.0,3,168,,medium,,,1
F,Ship,4.0,3,243,5.0,medium,,1634.0,1
F,Ship,,3,249,2.0,medium,9.0,4034.0,1
B,Ship,4.0,4,275,,high,10.0,5674.0,1
B,Ship,2.0,5,142,3.0,low,,5174.0,0
D,Ship,5.0,5,250,4.0,medium,,1247.0,1
F,Ship,4.0,4,145,2.0,medium,,5070.0,0
A,Ship,4.0,1,235,3.0,low,,3695.0,1
A,Ship,4.0,3,211,,low,,5652.0,1
A,Ship,,1,173,2.0,high,,4688.0,0
F,Ship,,5,248,5.0,medium,,,1
C,Ship,3.0,2,183,3.0,medium,9.0,4282.0,0
D,Ship,3.0,4,199,4.0,medium,,5207.0,0
A,Flight,,2,163,4.0,medium,,5751.0,0
B,Ship,,4,245,6.0,medium,9.0,1660.0,0
D,Ship,2.0,3,142,3.0,medium,38.0,7640.0,1
F,Ship,4.0,5,133,2.0,medium,,1106.0,1
C,Road,5.0,2,275,5.0,high,,1924.0,0
D,Road,,1,271,2.0,low,33.0,3269.0,1
F,Ship,7.0,1,308,4.0,medium,,1504.0,0
D,Ship,5.0,5,104,4.0,high,,5235.0,0
C,Ship,,1,213,4.0,low,,2343.0,1
F,Ship,5.0,3,255,6.0,medium,,5874.0,0
A,?,2.0,2,153,3.0,high,55.0,1273.0,1
F,Road,6.0,5,281,4.0,medium,5.0,1484.0,0
D,Road,3.0,4,147,3.0,high,,1307.0,1
F,Ship,3.0,1,183,2.0,high,58.0,3027.0,1
A,Road,3.0,5,240,8.0,high,,4436.0,1
A,Ship,4.0,5,102,,high,,5767.0,0
C,Ship,4.0,2,161,2.0,low,8.0,5654.0,1
C,Ship,3.0,3,253,4.0,high,,5040.0,1
F,Road,,5,239,,high,7.0,1380.0,0
D,Ship,3.0,2,204,3.0,high,,4586.0,1
B,Ship,4.0,1,134,2.0,medium,,,0
A,Ship,,4,203,3.0,high,18.0,3127.0,1
F,Ship,5.0,5,232,7.0,medium,,5139.0,0
C,Ship,,2,178,3.0,medium,,1176.0,1
B,Ship,3.0,2,262,4.0,high,,4745.0,1
D,Ship,4.0,4,175,2.0,medium,10.0,4927.0,0
B,Ship,4.0,2,166,4.0,high,,1759.0,1
F,Flight,3.0,2,151,,high,,5154.0,1
F,Flight,,1,273,5.0,high,7.0,1922.0,0
A,Flight,4.0,2,145,3.0,medium,,,0
A,Road,4.0,3,152,3.0,high,,1453.0,1
B,Ship,,1,200,2.0,high,44.0,2651.0,1
A,Ship,4.0,5,201,,high,,4048.0,0
B,Ship,4.0,3,208,2.0,medium,4.0,4767.0,1
B,Ship,3.0,3,157,,medium,10.0,4877.0,0
C,Flight,4.0,1,174,4.0,high,,5295.0,0
F,Ship,4.0,2,173,2.0,high,,1336.0,1
C,Ship,3.0,2,210,,medium,,3928.0,1
F,Ship,3.0,3,261,3.0,medium,14.0,3479.0,1
C,Ship,4.0,4,261,2.0,medium,8.0,5006.0,1
B,Ship,,4,288,4.0,medium,9.0,1575.0,0
C,Ship,2.0,3,239,6.0,medium,4.0,4022.0,0
D,Flight,4.0,4,153,3.0,medium,3.0,4422.0,1
A,Road,3.0,1,195,5.0,high,,4034.0,0
F,Ship,3.0,5,198,3.0,high,2.0,3417.0,1
F,Ship,4.0,5,134,3.0,high,1.0,1008.0,0
D,Road,4.0,1,245,6.0,high,7.0,1884.0,1
F,Road,6.0,5,247,6.0,medium,3.0,4832.0,0
A,Ship,4.0,2,296,2.0,medium,,1233.0,0
D,Ship,5.0,4,120,,low,,4183.0,0
A,Ship,4.0,5,258,5.0,medium,2.0,1481.0,0
F,Ship,5.0,5,228,5.0,high,6.0,4506.0,0
C,Road,3.0,3,149,3.0,high,,1196.0,1
D,Ship,,5,264,4.0,high,,,1
C,Road,4.0,4,222,3.0,medium,,5857.0,0
F,Ship,4.0,4,224,3.0,medium,,4231.0,0
B,Ship,3.0,1,161,3.0,high,57.0,1918.0,1
F,Ship,7.0,3,256,4.0,?,,1628.0,0
D,Ship,3.0,2,164,4.0,medium,,1701.0,1
B,Flight,5.0,5,189,3.0,high,7.0,5717.0,0
F,Flight,,4,275,,low,29.0,2602.0,1
D,Ship,,5,147,3.0,medium,,1469.0,1
B,Flight,3.0,5,256,2.0,medium,4.0,5368.0,1
F,?,6.0,4,279,4.0,high,5.0,1241.0,0
F,Ship,4.0,4,149,2.0,medium,9.0,4605.0,0
A,Ship,5.0,2,258,2.0,medium,,5965.0,0
F,Ship,6.0,4,152,3.0,high,,,1
A,Road,4.0,1,162,2.0,high,,1540.0,1
A,Ship,3.0,5,193,,low,57.0,3364.0,1
A,Ship,,1,237,5.0,medium,2.0,1429.0,1
F,Ship,7.0,4,251,5.0,high,3.0,1433.0,0
B,Ship,5.0,3,174,5.0,medium,,1909.0,1
C,Ship,6.0,4,263,4.0,high,3.0,1276.0,0
B,Ship,5.0,3,221,6.0,medium,,1960.0,1
C,Ship,,5,226,4.0,high,,5676.0,1
C,Flight,5.0,4,275,4.0,high,,4597.0,0
D,?,4.0,1,133,2.0,medium,1.0,5274.0,1
C,Ship,5.0,5,172,2.0,high,,5791.0,0
D,Ship,3.0,2,144,10.0,low,3.0,5000.0,0
D,Ship,6.0,2,263,4.0,high,,1635.0,0
A,Ship,3.0,3,179,3.0,medium,41.0,1892.0,1
F,Flight,4.0,5,173,3.0,medium,,4040.0,1
B,Ship,3.0,3,228,2.0,?,27.0,3473.0,1
F,Road,4.0,5,238,2.0,high,1.0,2644.0,1
A,Ship,6.0,3,252,2.0,high,6.0,1470.0,1
B,Ship,3.0,2,198,4.0,high,,4172.0,1
A,Flight,3.0,2,141,3.0,high,7.0,1933.0,1
F,Ship,,1,260,4.0,?,6.0,1766.0,0
D,Ship,6.0,5,268,4.0,medium,,1248.0,1
C,Road,,5,244,5.0,high,5.0,1787.0,0
F,Ship,3.0,4,163,3.0,low,6.0,5912.0,0
C,Ship,4.0,4,156,2.0,high,,5017.0,0
F,Road,3.0,2,208,,low,1.0,4999.0,0
C,Ship,3.0,3,214,3.0,medium,3.0,4056.0,1
D,Flight,6.0,1,249,4.0,medium,2.0,1189.0,1
A,Ship,4.0,2,191,2.0,low,65.0,,1
A,?,3.0,2,238,8.0,medium,,4388.0,1
D,Ship,,4,161,3.0,high,6.0,,1
F,Flight,,1,162,,medium,10.0,5726.0,0
D,Ship,5.0,4,187,3.0,high,1.0,4181.0,0
A,Ship,3.0,4,166,2.0,high,10.0,5258.0,0
D,Ship,4.0,4,261,5.0,high,,,1
F,Ship,3.0,4,187,2.0,medium,,3290.0,1
F,Ship,5.0,1,267,4.0,high,5.0,5792.0,0
C,Ship,,1,250,4.0,medium,10.0,5306.0,1
F,Ship,,1,251,4.0,high,2.0,5656.0,0
F,Ship,4.0,3,140,3.0,high,1.0,4453.0,0
D,Road,,1,224,3.0,high,,3672.0,1
B,?,5.0,4,222,,low,,4996.0,1
C,Ship,4.0,1,145,3.0,medium,,4915.0,0
C,Ship,5.0,5,143,2.0,low,,,1
D,Flight,3.0,4,209,3.0,low,37.0,3650.0,1
C,Ship,,3,257,5.0,medium,,1080.0,0
C,Ship,,4,155,,medium,9.0,4932.0,1
D,Ship,6.0,1,280,4.0,medium,5.0,1431.0,0
A,Road,,2,234,3.0,high,,4781.0,0
F,Ship,3.0,4,237,3.0,low,9.0,5514.0,1
F,Ship,5.0,2,270,4.0,medium,8.0,1631.0,1
D,Ship,6.0,1,254,4.0,medium,6.0,1928.0,1
F,Ship,3.0,5,268,3.0,high,,5603.0,0
B,Road,5.0,4,145,6.0,?,,4403.0,0
D,Road,5.0,3,168,4.0,high,,1298.0,1
F,Ship,4.0,2,158,3.0,high,,4527.0,0
A,Ship,,3,183,,medium,8.0,5690.0,1
B,Ship,4.0,3,268,2.0,high,,5280.0,1
F,Ship,4.0,5,111,4.0,medium,,5988.0,1
