Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Reached.on.Time_Y.N,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_high,Product_importance_low,Product_importance_medium
0,2,275,0,6,0,0,1,0,0,0,1,0,0,0,0,1
0,1,207,2,4,0,0,1,0,0,0,0,0,1,0,0,1
4,2,185,3,1,0,0,0,0,0,1,0,0,1,1,0,0
4,2,196,3,0,0,1,0,0,0,0,1,0,0,0,0,1
0,3,223,3,7,0,0,0,1,0,0,0,0,1,0,0,1
4,2,260,3,3,1,0,0,0,1,0,0,0,1,0,0,1
3,1,224,3,0,1,0,1,0,0,0,0,0,1,1,0,0
0,5,246,0,2,1,0,0,0,0,1,0,0,1,1,0,0
4,2,144,5,3,1,1,0,0,0,0,0,0,1,1,0,0
4,2,139,3,0,0,0,0,0,1,0,0,0,1,0,0,1
4,1,135,10,0,1,0,0,0,1,0,0,0,1,0,0,1
3,5,194,3,0,1,0,0,0,0,1,0,0,1,1,0,0
0,1,182,3,0,1,1,0,0,0,0,0,0,1,1,0,0
5,5,264,3,27,1,1,0,0,0,0,0,0,1,0,0,1
6,3,100,4,3,0,1,0,0,0,0,0,0,1,1,0,0
3,1,182,3,2,0,0,0,1,0,0,0,1,0,1,0,0
6,5,261,4,0,1,0,0,0,1,0,0,0,1,1,0,0
5,2,134,4,5,0,0,0,1,0,0,0,0,1,1,0,0
4,2,269,10,2,1,1,0,0,0,0,0,0,1,0,1,0
0,1,242,0,0,0,1,0,0,0,0,0,0,1,0,0,1
6,5,224,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,4,234,5,0,0,0,0,1,0,0,0,0,1,1,0,0
4,4,207,3,1,0,0,0,0,0,1,0,0,1,0,0,1
4,1,154,4,0,0,0,1,0,0,0,1,0,0,0,0,1
5,5,244,3,0,1,0,1,0,0,0,0,0,1,0,0,1
5,3,257,5,0,0,1,0,0,0,0,0,0,1,0,0,1
5,3,256,5,5,1,0,0,0,0,1,0,0,1,0,0,1
3,2,150,2,3,0,0,0,0,0,1,0,1,0,1,0,0
4,2,161,3,0,1,0,0,1,0,0,0,1,0,0,0,1
3,2,199,2,0,0,1,0,0,0,0,0,0,1,0,0,1
0,4,240,3,0,1,0,0,0,0,1,0,1,0,1,0,0
6,2,205,5,0,0,0,0,0,0,1,1,0,0,0,1,0
4,5,251,2,8,0,1,0,0,0,0,0,0,1,0,0,1
4,2,164,2,0,1,0,0,0,1,0,1,0,0,0,0,1
6,3,274,4,0,0,0,0,0,0,1,0,0,1,1,0,0
5,3,269,5,8,1,0,0,0,0,1,1,0,0,1,0,0
3,1,267,2,7,1,0,1,0,0,0,0,0,1,1,0,0
6,3,280,4,2,0,0,0,0,0,1,0,0,1,1,0,0
0,2,219,0,0,1,0,0,0,0,1,1,0,0,1,0,0
3,4,160,3,3,0,0,1,0,0,0,0,0,1,0,0,1
0,5,244,4,9,1,0,0,1,0,0,0,0,1,1,0,0
4,4,153,4,5,0,1,0,0,0,0,0,0,1,1,0,0
5,3,206,4,0,1,0,0,1,0,0,0,0,1,1,0,0
5,3,138,3,0,1,0,0,1,0,0,0,0,1,1,0,0
3,4,186,3,0,0,1,0,0,0,0,0,0,1,0,0,1
6,4,269,0,47,1,0,0,0,1,0,0,0,1,0,1,0
0,3,228,0,0,1,0,1,0,0,0,1,0,0,0,0,1
4,2,199,2,0,1,0,0,0,0,1,0,0,1,0,0,1
3,2,163,2,0,0,0,0,0,1,0,0,0,1,1,0,0
3,4,250,3,0,1,1,0,0,0,0,0,0,1,1,0,0
4,2,194,0,10,1,0,0,1,0,0,0,0,1,1,0,0
0,3,218,3,0,1,0,0,0,0,1,0,0,1,1,0,0
0,1,264,3,10,1,0,0,0,0,1,0,0,1,0,0,1
0,5,194,5,0,0,0,1,0,0,0,0,0,1,1,0,0
3,5,194,2,4,1,0,0,0,0,1,0,0,1,0,0,1
0,5,273,5,0,0,0,1,0,0,0,0,0,1,0,0,1
4,4,222,3,2,0,0,0,0,1,0,0,1,0,0,0,1
4,3,177,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3,1,245,4,47,1,0,0,1,0,0,0,0,1,0,1,0
5,4,139,2,2,1,0,0,0,0,1,0,0,1,0,0,1
4,4,267,5,0,1,0,0,0,0,1,0,0,1,0,0,1
4,1,252,4,0,1,1,0,0,0,0,1,0,0,1,0,0
5,2,202,3,34,1,0,0,0,0,1,0,1,0,0,0,1
3,2,169,3,0,0,0,0,0,1,0,0,0,1,1,0,0
0,1,222,2,0,1,0,0,0,0,1,0,0,1,0,0,1
4,5,206,0,1,0,0,0,0,0,1,1,0,0,0,0,1
4,5,273,4,0,1,0,0,0,0,1,0,0,1,0,0,1
0,3,170,4,3,0,0,1,0,0,0,1,0,0,1,0,0
0,4,192,4,3,0,0,0,0,1,0,0,1,0,0,0,1
4,3,191,0,6,0,0,0,1,0,0,0,0,1,0,0,1
3,2,273,3,2,0,0,0,0,0,1,1,0,0,0,0,1
3,2,215,2,7,1,0,0,1,0,0,0,1,0,0,0,1
3,3,260,4,0,1,0,1,0,0,0,1,0,0,1,0,0
6,1,295,4,6,0,0,0,1,0,0,0,1,0,0,0,1
0,3,261,5,0,1,0,0,0,0,1,0,1,0,0,0,1
5,1,260,5,0,0,0,0,0,1,0,0,0,1,1,0,0
5,1,223,3,0,1,0,0,0,0,1,0,1,0,0,0,1
3,1,201,4,0,1,1,0,0,0,0,0,1,0,0,0,1
5,2,257,4,9,0,0,0,0,0,1,1,0,0,0,0,1
3,2,185,2,0,1,0,0,0,1,0,0,0,1,0,1,0
4,5,159,3,2,1,0,0,0,0,1,0,1,0,1,0,0
4,4,171,3,11,1,1,0,0,0,0,0,0,1,0,0,1
2,2,219,2,0,0,0,0,1,0,0,0,0,1,0,0,1
4,4,259,3,3,0,0,0,0,1,0,0,0,1,1,0,0
5,2,250,5,9,0,0,1,0,0,0,0,1,0,1,0,0
4,2,128,0,7,1,0,0,0,0,1,0,0,1,0,0,1
4,4,169,3,5,0,0,0,1,0,0,0,1,0,0,0,1
0,4,205,3,0,1,0,0,0,0,1,1,0,0,1,0,0
3,4,232,0,0,1,0,0,0,1,0,0,0,1,1,0,0
3,5,188,3,6,1,0,0,0,1,0,0,1,0,0,1,0
4,1,249,5,0,0,0,0,0,1,0,1,0,0,1,0,0
0,3,160,4,7,0,0,0,0,1,0,0,0,1,0,0,1
4,2,222,2,1,1,0,0,0,0,1,0,0,1,1,0,0
3,4,195,3,23,1,1,0,0,0,0,0,0,1,0,0,1
4,4,133,2,4,0,0,0,1,0,0,0,0,1,0,0,1
4,4,172,2,3,1,0,1,0,0,0,0,0,1,0,0,1
5,4,235,4,5,0,0,0,0,0,1,1,0,0,1,0,0
0,5,134,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,1,174,3,12,1,1,0,0,0,0,0,0,1,0,0,1
5,1,253,2,0,1,0,0,0,0,1,0,0,1,0,0,1
3,4,250,3,10,0,0,1,0,0,0,0,0,1,1,0,0
0,5,219,3,0,1,0,0,0,0,1,0,0,1,0,0,1
0,3,217,3,0,1,0,0,0,0,1,0,0,1,0,1,0
2,1,226,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2,4,101,6,6,1,0,0,0,1,0,0,1,0,1,0,0
6,1,282,4,0,0,0,0,0,1,0,0,1,0,0,0,1
6,4,272,4,7,1,1,0,0,0,0,0,0,1,1,0,0
4,3,247,4,19,1,0,0,0,1,0,1,0,0,1,0,0
5,2,261,5,9,1,0,0,0,0,1,0,0,1,0,0,1
5,1,266,3,8,1,0,0,1,0,0,1,0,0,1,0,0
5,5,227,3,0,1,0,0,0,0,1,0,0,1,0,0,1
4,3,143,2,0,1,0,0,0,1,0,0,0,1,0,0,1
3,2,159,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,5,101,3,0,0,0,0,0,0,1,0,0,1,1,0,0
4,1,189,2,0,1,0,0,0,1,0,0,0,1,0,0,1
6,4,305,0,0,0,0,0,0,1,0,0,1,0,1,0,0
4,3,250,0,46,1,0,0,1,0,0,0,0,1,1,0,0
3,1,150,0,6,0,0,0,1,0,0,0,0,1,1,0,0
0,3,250,6,9,1,0,1,0,0,0,0,1,0,0,0,1
3,5,194,4,0,0,0,0,1,0,0,0,0,1,1,0,0
0,5,137,2,38,1,0,0,0,1,0,0,0,1,0,0,1
3,5,159,3,46,1,0,0,0,0,1,0,0,1,1,0,0
5,2,263,4,3,1,0,0,1,0,0,0,0,1,1,0,0
2,2,168,2,0,1,0,1,0,0,0,0,0,1,0,0,1
3,4,155,3,4,1,0,0,0,0,1,1,0,0,0,0,1
4,2,185,4,0,1,0,1,0,0,0,0,1,0,0,0,1
2,4,172,5,4,0,0,0,0,1,0,0,0,1,1,0,0
0,4,169,0,4,0,0,1,0,0,0,0,0,1,1,0,0
3,4,203,2,0,0,0,0,0,1,0,0,0,1,1,0,0
2,4,144,2,5,0,0,1,0,0,0,0,0,1,0,0,1
3,5,144,2,0,1,0,1,0,0,0,0,0,1,0,0,1
3,1,158,2,0,1,1,0,0,0,0,0,1,0,1,0,0
0,1,165,0,0,1,0,0,0,0,1,0,0,1,0,0,1
3,5,246,3,1,1,0,0,1,0,0,0,0,1,0,0,1
3,1,247,4,0,1,0,0,0,1,0,0,0,1,1,0,0
0,5,191,3,19,1,1,0,0,0,0,0,1,0,1,0,0
3,5,151,3,0,1,1,0,0,0,0,0,0,1,1,0,0
4,5,212,2,10,0,0,0,0,1,0,0,0,1,0,0,1
0,5,250,0,2,0,0,0,1,0,0,0,0,1,1,0,0
3,4,170,0,7,1,0,0,0,0,1,0,0,1,1,0,0
4,2,239,5,0,0,0,0,1,0,0,1,0,0,1,0,0
5,3,219,5,6,0,0,0,0,1,0,0,0,1,1,0,0
5,2,210,7,4,1,1,0,0,0,0,0,0,1,0,0,1
4,3,274,0,0,0,0,0,0,0,1,0,0,1,1,0,0
0,3,210,2,22,1,0,1,0,0,0,0,0,1,0,0,1
3,3,141,4,0,1,0,0,0,0,1,0,0,1,1,0,0
4,1,161,3,0,0,0,0,0,1,0,1,0,0,1,0,0
5,3,177,4,0,1,0,0,0,0,1,1,0,0,0,0,1
4,2,177,3,0,0,0,0,0,0,1,0,0,1,1,0,0
4,5,244,2,0,1,0,0,0,1,0,0,1,0,0,0,1
0,1,253,7,0,1,0,0,0,1,0,0,0,1,0,0,1
3,2,235,2,0,0,0,0,0,0,1,0,1,0,0,0,1
7,3,305,4,0,0,0,0,0,1,0,0,1,0,0,0,1
3,4,189,2,0,1,0,0,1,0,0,1,0,0,0,0,1
0,4,198,3,7,0,1,0,0,0,0,0,0,1,0,0,1
7,1,287,4,0,0,0,0,0,1,0,0,1,0,1,0,0
3,2,136,4,62,1,0,0,0,0,1,0,0,1,1,0,0
5,5,237,5,0,0,1,0,0,0,0,0,0,1,1,0,0
2,3,269,2,3,0,0,1,0,0,0,0,0,1,1,0,0
5,3,282,3,5,1,0,0,0,1,0,0,0,1,0,0,1
3,1,269,2,0,1,0,0,1,0,0,1,0,0,0,0,1
0,3,255,0,0,0,0,0,0,0,1,1,0,0,0,0,1
4,1,153,2,0,0,0,0,0,0,1,0,1,0,0,0,1
0,2,218,3,2,0,0,0,0,0,1,0,0,1,1,0,0
5,4,250,4,2,0,0,1,0,0,0,0,0,1,1,0,0
5,1,241,3,0,1,1,0,0,0,0,0,0,1,1,0,0
2,2,150,3,6,1,0,0,0,0,1,0,0,1,1,0,0
6,3,255,4,0,1,0,0,0,0,1,0,0,1,1,0,0
5,1,216,3,40,1,1,0,0,0,0,0,0,1,1,0,0
3,3,275,4,2,1,0,0,1,0,0,0,1,0,0,0,1
4,5,270,0,9,1,0,1,0,0,0,0,0,1,0,0,1
0,4,159,3,0,0,0,0,0,0,1,0,0,1,0,0,1
4,5,156,3,0,1,1,0,0,0,0,0,0,1,1,0,0
5,1,174,5,6,0,1,0,0,0,0,0,0,1,0,0,1
2,2,199,3,1,1,1,0,0,0,0,0,0,1,1,0,0
3,2,147,4,13,1,1,0,0,0,0,0,0,1,1,0,0
0,5,184,3,2,1,0,0,1,0,0,0,0,1,1,0,0
2,1,113,0,9,1,0,0,1,0,0,0,1,0,1,0,0
4,1,177,2,7,1,0,0,1,0,0,0,0,1,0,1,0
0,1,156,3,0,0,0,0,1,0,0,1,0,0,0,0,1
0,3,148,3,7,1,1,0,0,0,0,0,0,1,0,1,0
6,3,269,4,0,0,0,1,0,0,0,1,0,0,0,0,1
3,1,133,3,6,1,1,0,0,0,0,0,1,0,0,0,1
3,1,132,2,16,1,0,0,0,1,0,0,0,1,0,0,1
5,1,270,3,0,1,0,0,0,1,0,0,0,1,0,1,0
4,4,137,0,5,0,1,0,0,0,0,1,0,0,0,0,1
3,2,166,2,0,1,0,1,0,0,0,0,0,1,0,0,1
6,1,281,3,0,1,0,0,1,0,0,1,0,0,0,0,1
5,2,208,3,0,1,0,0,0,0,1,0,1,0,0,0,1
0,5,111,2,5,1,1,0,0,0,0,0,0,1,1,0,0
5,5,264,3,0,1,0,0,1,0,0,0,0,1,0,0,1
3,5,163,3,0,0,0,0,0,1,0,0,1,0,1,0,0
5,4,147,3,0,1,0,0,0,0,1,1,0,0,0,0,1
4,3,245,4,0,1,0,0,0,0,1,0,0,1,0,0,1
6,4,160,2,0,1,0,0,0,0,1,0,1,0,1,0,0
3,3,238,0,4,0,0,1,0,0,0,0,0,1,0,0,1
4,1,215,2,0,1,0,0,0,0,1,1,0,0,1,0,0
6,2,118,0,40,1,0,0,1,0,0,1,0,0,1,0,0
3,5,190,3,4,0,0,0,0,0,1,0,0,1,0,0,1
2,2,165,3,10,1,1,0,0,0,0,0,1,0,0,0,1
4,3,238,0,0,0,0,0,1,0,0,0,0,1,1,0,0
5,2,165,5,0,0,0,0,1,0,0,0,0,1,0,0,1
3,4,188,6,0,1,0,1,0,0,0,0,1,0,0,0,1
3,4,160,0,0,1,0,1,0,0,0,0,0,1,0,0,1
0,2,198,2,9,1,1,0,0,0,0,0,0,1,1,0,0
5,2,261,3,0,1,0,1,0,0,0,1,0,0,0,1,0
0,1,148,3,5,0,0,0,1,0,0,0,0,1,1,0,0
5,2,272,2,0,1,0,1,0,0,0,0,1,0,0,0,1
5,2,241,2,2,0,0,0,0,1,0,0,0,1,0,0,1
4,3,238,2,0,0,1,0,0,0,0,1,0,0,0,0,1
4,3,134,4,3,0,0,0,0,0,1,0,1,0,1,0,0
4,2,149,2,8,1,0,0,0,0,1,0,1,0,0,0,1
5,4,184,5,0,0,0,0,0,1,0,1,0,0,1,0,0
3,3,232,0,0,1,1,0,0,0,0,0,0,1,1,0,0
3,2,149,5,9,0,0,0,0,0,1,0,0,1,0,0,1
4,5,237,5,0,1,0,1,0,0,0,0,0,1,1,0,0
5,5,271,6,6,1,0,1,0,0,0,0,1,0,1,0,0
5,4,142,2,0,0,0,0,0,0,1,1,0,0,0,1,0
2,2,150,2,9,1,0,0,1,0,0,0,0,1,0,0,1
0,3,138,2,40,1,0,0,0,0,1,0,0,1,0,0,1
0,5,243,4,6,1,0,0,0,0,1,1,0,0,1,0,0
5,4,151,2,10,1,0,0,0,0,1,0,0,1,1,0,0
0,5,209,0,0,1,1,0,0,0,0,0,1,0,1,0,0
3,1,178,3,0,0,0,1,0,0,0,1,0,0,1,0,0
4,5,101,6,0,0,0,1,0,0,0,0,0,1,0,0,1
3,2,249,5,0,0,0,0,0,1,0,0,0,1,0,0,1
4,1,145,3,8,0,0,0,0,1,0,1,0,0,1,0,0
4,3,204,2,0,1,0,0,1,0,0,0,0,1,1,0,0
5,1,298,4,0,0,0,0,1,0,0,0,0,1,1,0,0
3,3,240,3,0,1,0,1,0,0,0,0,0,1,1,0,0
4,3,207,2,4,1,0,0,0,0,1,1,0,0,0,0,1
3,5,271,0,0,0,0,0,0,0,1,0,1,0,1,0,0
0,2,253,5,3,1,0,0,0,1,0,0,0,1,1,0,0
4,3,264,6,0,1,0,0,0,0,1,0,0,1,0,0,1
5,4,156,4,1,1,1,0,0,0,0,0,0,1,1,0,0
6,2,291,4,7,0,0,0,0,1,0,0,0,1,1,0,0
3,2,209,5,12,1,0,0,0,1,0,1,0,0,0,0,1
3,5,215,3,0,1,0,0,1,0,0,0,1,0,1,0,0
7,1,245,4,4,1,0,1,0,0,0,0,0,1,0,0,1
3,1,236,3,2,0,0,1,0,0,0,0,0,1,1,0,0
0,1,226,3,8,0,0,1,0,0,0,0,0,1,0,0,1
3,1,133,4,6,0,0,0,0,1,0,0,0,1,0,0,1
2,5,175,5,0,0,0,0,1,0,0,0,0,1,1,0,0
6,2,250,4,3,1,0,0,0,0,1,1,0,0,0,0,1
4,2,108,10,0,0,0,0,1,0,0,0,1,0,0,0,1
5,5,221,5,0,1,0,1,0,0,0,0,0,1,1,0,0
0,3,198,3,1,1,0,1,0,0,0,0,0,1,0,0,1
4,4,246,3,0,1,0,0,0,0,1,0,0,1,1,0,0
2,4,193,2,0,0,0,1,0,0,0,0,0,1,1,0,0
4,1,236,3,0,0,0,0,1,0,0,0,0,1,1,0,0
3,4,154,0,0,1,0,0,0,1,0,0,0,1,1,0,0
3,5,194,3,0,1,0,0,0,1,0,0,0,1,1,0,0
3,2,167,4,0,1,0,0,0,0,1,0,0,1,0,0,1
3,1,196,2,10,1,0,0,1,0,0,0,0,1,1,0,0
0,2,264,4,0,1,0,0,0,0,1,0,1,0,0,1,0
6,3,270,3,56,1,0,0,0,0,1,0,1,0,1,0,0
3,1,147,2,0,1,0,0,0,0,1,0,0,1,0,0,1
2,4,140,3,0,1,0,0,0,1,0,0,0,1,1,0,0
3,3,230,0,2,1,0,0,0,1,0,0,0,1,0,0,1
7,5,260,4,0,1,1,0,0,0,0,1,0,0,1,0,0
0,2,151,4,0,0,0,0,0,0,1,0,0,1,0,0,1
0,2,248,2,0,1,0,0,0,0,1,1,0,0,1,0,0
5,3,186,4,0,1,0,0,0,0,1,0,0,1,1,0,0
0,3,176,2,0,1,0,0,0,0,1,0,1,0,1,0,0
3,2,171,3,11,1,1,0,0,0,0,0,0,1,0,0,1
4,4,138,7,0,1,0,1,0,0,0,0,0,1,0,0,1
6,1,275,4,7,0,1,0,0,0,0,0,0,1,1,0,0
4,3,203,2,0,0,0,0,0,1,0,0,0,1,0,0,1
2,2,128,0,17,1,0,0,0,1,0,1,0,0,1,0,0
4,2,185,3,0,1,0,0,0,0,1,1,0,0,1,0,0
4,4,265,3,10,0,0,0,0,0,1,0,0,1,1,0,0
0,4,117,3,4,0,0,0,1,0,0,0,0,1,0,0,1
3,5,196,3,9,1,0,0,0,1,0,0,0,1,0,0,1
6,4,227,5,0,0,0,1,0,0,0,0,0,1,0,0,1
3,3,208,2,5,0,0,0,0,1,0,0,0,1,0,0,1
4,3,216,4,3,0,0,0,1,0,0,0,0,1,0,0,1
0,3,251,5,0,1,0,0,0,1,0,0,0,1,1,0,0
0,2,247,2,0,0,0,0,0,0,1,0,0,1,0,1,0
4,5,264,3,10,0,0,1,0,0,0,0,0,1,1,0,0
4,5,267,3,53,1,0,0,0,1,0,0,0,1,1,0,0
3,5,215,3,22,1,1,0,0,0,0,0,0,1,0,0,1
0,2,180,2,1,0,1,0,0,0,0,0,0,1,0,1,0
2,2,177,4,0,1,0,0,0,0,1,0,0,1,1,0,0
0,4,237,0,4,1,1,0,0,0,0,1,0,0,0,0,1
3,1,138,3,0,0,0,0,1,0,0,1,0,0,0,0,1
0,2,285,2,16,1,0,0,1,0,0,0,1,0,0,0,1
5,2,164,2,8,0,0,0,0,0,1,0,1,0,0,0,1
4,2,267,5,0,1,1,0,0,0,0,0,0,1,1,0,0
4,1,265,3,4,0,1,0,0,0,0,0,0,1,1,0,0
6,5,229,0,0,1,0,0,1,0,0,0,0,1,0,0,1
4,2,248,2,0,0,0,0,0,0,1,0,1,0,1,0,0
3,1,187,2,0,1,0,0,0,0,1,1,0,0,1,0,0
3,2,189,3,0,0,0,0,0,1,0,0,0,1,0,0,1
4,5,196,4,10,1,0,0,0,0,1,0,0,1,1,0,0
4,1,245,3,5,0,0,0,0,1,0,0,0,1,1,0,0
4,3,148,0,6,0,0,0,0,0,1,1,0,0,0,0,1
4,5,173,2,5,1,0,0,0,0,1,1,0,0,0,0,1
4,5,143,2,0,1,0,0,0,0,1,0,1,0,0,0,1
6,5,294,0,2,1,0,0,0,0,1,0,0,1,0,0,1
0,3,154,2,8,0,0,0,0,0,1,0,0,1,0,0,1
5,5,221,5,7,1,0,0,0,0,1,0,0,1,1,0,0
0,4,174,2,4,1,0,0,0,1,0,0,1,0,1,0,0
5,3,239,5,0,1,0,1,0,0,0,0,1,0,0,0,1
4,4,146,4,0,1,1,0,0,0,0,0,0,1,1,0,0
6,2,293,0,2,0,1,0,0,0,0,1,0,0,1,0,0
5,5,184,2,9,1,0,0,0,1,0,0,1,0,0,0,1
4,5,252,3,0,1,0,0,0,1,0,0,0,1,1,0,0
5,1,269,3,2,1,0,0,0,0,1,0,0,1,0,0,1
3,2,173,3,60,1,1,0,0,0,0,1,0,0,0,1,0
4,5,192,3,0,1,0,0,1,0,0,0,0,1,0,0,1
0,5,246,2,31,1,0,0,0,0,1,0,1,0,0,0,1
4,5,167,2,0,1,0,0,0,0,1,0,1,0,1,0,0
3,5,238,2,8,0,0,0,0,1,0,1,0,0,1,0,0
0,2,244,6,0,0,0,0,0,0,1,0,1,0,1,0,0
6,1,308,4,0,1,0,0,1,0,0,0,1,0,1,0,0
5,4,229,2,10,0,0,0,0,0,1,0,0,1,0,0,1
6,1,280,0,6,1,0,0,0,1,0,0,0,1,0,0,1
0,4,256,3,0,1,1,0,0,0,0,0,1,0,1,0,0
3,4,245,2,0,0,0,0,0,0,1,1,0,0,0,0,1
4,4,266,0,0,0,1,0,0,0,0,0,0,1,0,0,1
3,3,219,6,0,0,0,0,0,1,0,0,0,1,1,0,0
6,1,295,4,0,0,0,0,1,0,0,0,0,1,1,0,0
3,1,221,3,0,1,0,0,1,0,0,0,1,0,0,1,0
0,4,209,4,10,0,1,0,0,0,0,0,0,1,1,0,0
4,1,249,5,0,1,0,0,1,0,0,1,0,0,1,0,0
5,4,237,0,0,0,0,1,0,0,0,0,0,1,0,0,1
5,2,226,5,5,0,1,0,0,0,0,0,0,1,0,0,1
6,5,286,0,4,0,0,0,0,0,1,0,0,1,0,0,1
3,3,149,4,0,1,0,0,0,0,1,0,0,1,0,0,1
3,1,133,3,0,1,1,0,0,0,0,0,0,1,0,0,1
4,4,163,3,5,0,0,0,0,0,1,0,0,1,1,0,0
3,4,236,4,0,0,0,1,0,0,0,0,0,1,0,1,0
2,2,193,3,64,1,0,0,0,0,1,0,0,1,0,0,1
0,2,202,3,0,1,0,0,0,0,1,0,0,1,1,0,0
0,1,241,2,0,1,0,1,0,0,0,0,0,1,1,0,0
2,4,111,2,0,1,0,1,0,0,0,0,0,1,0,1,0
4,3,145,3,0,1,0,0,1,0,0,0,0,1,1,0,0
3,4,250,2,0,1,0,0,1,0,0,0,0,1,0,0,1
2,1,228,0,0,1,0,0,0,0,1,0,1,0,0,0,1
5,1,227,3,0,1,0,1,0,0,0,0,0,1,1,0,0
0,2,162,3,57,1,0,0,1,0,0,0,0,1,0,1,0
4,5,213,3,0,0,0,1,0,0,0,0,1,0,0,0,1
3,5,203,3,58,1,0,1,0,0,0,0,0,1,1,0,0
4,1,266,4,3,1,0,0,0,1,0,0,0,1,1,0,0
3,4,140,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,2,220,3,0,0,0,0,0,0,1,0,0,1,1,0,0
4,2,150,0,2,0,0,1,0,0,0,0,0,1,1,0,0
3,5,169,0,0,1,1,0,0,0,0,0,0,1,1,0,0
5,4,230,3,1,0,0,0,1,0,0,0,0,1,1,0,0
6,4,275,4,0,0,0,1,0,0,0,1,0,0,1,0,0
4,3,179,3,0,1,0,1,0,0,0,0,0,1,0,0,1
5,2,222,5,5,0,0,0,0,0,1,0,0,1,1,0,0
3,1,142,4,0,0,1,0,0,0,0,0,0,1,0,0,1
4,1,240,3,0,0,0,0,0,0,1,1,0,0,1,0,0
3,3,256,3,0,0,1,0,0,0,0,0,0,1,0,0,1
6,2,301,4,10,1,1,0,0,0,0,0,0,1,0,0,1
5,3,244,5,3,0,0,1,0,0,0,0,1,0,1,0,0
4,2,216,4,3,1,0,0,1,0,0,0,0,1,0,0,1
4,1,201,10,37,1,0,0,1,0,0,0,0,1,0,0,1
3,3,120,3,0,1,1,0,0,0,0,0,0,1,1,0,0
4,4,269,4,3,1,0,0,0,0,1,0,0,1,0,0,1
5,3,251,2,0,0,0,0,0,0,1,0,0,1,1,0,0
0,3,221,2,0,1,1,0,0,0,0,0,0,1,1,0,0
5,1,183,6,0,0,0,1,0,0,0,1,0,0,0,0,1
4,3,154,10,0,0,0,0,0,0,1,0,0,1,0,1,0
5,4,275,2,7,0,0,0,0,0,1,0,0,1,0,0,1
0,5,242,4,35,1,1,0,0,0,0,0,0,1,1,0,0
4,5,176,4,0,0,0,0,1,0,0,0,0,1,0,0,1
4,3,163,0,29,1,0,0,0,0,1,0,0,1,1,0,0
3,4,266,3,9,1,0,1,0,0,0,0,0,1,0,0,1
5,1,249,5,10,0,0,0,1,0,0,0,0,1,0,0,1
2,4,165,3,7,0,0,0,0,1,0,0,0,1,0,0,1
6,3,281,4,7,1,1,0,0,0,0,0,0,1,0,0,1
0,1,165,0,0,1,0,0,0,0,1,0,0,1,1,0,0
3,1,198,4,44,1,1,0,0,0,0,0,0,1,0,0,1
5,4,268,3,6,1,0,1,0,0,0,0,0,1,0,0,1
3,2,204,10,0,0,0,0,0,1,0,0,0,1,0,0,1
3,1,246,0,10,1,0,0,0,0,1,1,0,0,1,0,0
5,4,267,2,7,0,0,0,1,0,0,0,0,1,1,0,0
0,1,180,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5,2,134,2,9,0,0,0,0,0,1,0,0,1,1,0,0
0,3,151,0,6,0,0,1,0,0,0,0,0,1,1,0,0
0,3,149,3,3,1,0,1,0,0,0,1,0,0,0,0,1
3,2,221,0,0,1,1,0,0,0,0,0,0,1,0,0,1
0,1,199,3,7,1,0,0,0,0,1,0,1,0,0,0,1
0,5,263,7,7,1,0,0,0,1,0,0,0,1,0,1,0
3,4,183,3,1,1,0,0,1,0,0,1,0,0,1,0,0
3,2,169,10,0,1,0,0,1,0,0,0,0,1,0,0,1
4,5,254,0,0,0,0,0,1,0,0,0,0,1,1,0,0
5,5,222,6,0,0,0,0,1,0,0,0,0,1,1,0,0
4,4,201,2,1,1,0,0,0,0,1,0,0,1,1,0,0
5,3,248,5,0,1,0,0,0,0,1,1,0,0,1,0,0
4,3,153,4,36,1,0,0,0,1,0,1,0,0,1,0,0
0,2,211,2,0,1,0,0,0,0,1,0,0,1,1,0,0
3,1,230,2,0,1,0,1,0,0,0,0,0,1,1,0,0
5,3,175,0,0,1,1,0,0,0,0,1,0,0,1,0,0
6,2,283,2,18,1,0,0,1,0,0,0,0,1,1,0,0
3,5,278,4,0,0,1,0,0,0,0,0,0,1,0,0,1
0,1,226,2,0,1,0,0,0,1,0,0,0,1,1,0,0
0,3,304,4,0,1,0,0,0,1,0,0,0,1,1,0,0
0,2,132,3,0,1,0,0,0,1,0,1,0,0,0,0,1
5,4,281,4,0,0,0,0,0,0,1,0,0,1,0,0,1
5,5,237,5,0,0,0,0,0,1,0,0,0,1,0,0,1
0,5,205,4,2,0,0,1,0,0,0,0,0,1,1,0,0
4,1,264,3,39,1,0,0,0,1,0,0,0,1,1,0,0
0,4,237,2,0,1,1,0,0,0,0,0,0,1,0,0,1
