Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_high,Product_importance_low,Product_importance_medium
3.0,5,257,3.0,5,5657,1,0,0,0,0,0,0,1,0,1,0
0.0,1,250,2.0,17,3544,1,0,0,0,0,0,0,1,0,1,0
3.0,4,236,4.0,10,1016,0,0,1,0,0,0,0,1,0,1,0
5.0,1,146,0.0,10,4345,0,1,0,0,0,0,0,1,1,0,0
0.0,1,236,4.0,10,3231,1,0,0,0,0,0,0,1,1,0,0
0.0,5,164,3.0,10,3951,1,0,0,0,0,0,0,1,0,1,0
5.0,5,236,5.0,7,3951,0,1,0,0,0,0,0,1,0,1,0
5.0,5,140,0.0,42,1384,0,0,0,0,1,0,0,1,1,0,0
4.0,5,260,0.0,14,2071,0,0,0,1,0,0,0,1,0,1,0
4.0,3,244,3.0,7,4761,0,1,0,0,0,1,0,0,0,1,0
6.0,1,308,4.0,1,1216,0,0,0,0,1,0,0,1,0,0,1
3.0,2,241,3.0,10,4301,0,1,0,0,0,0,0,1,0,0,1
3.0,4,148,2.0,5,4693,0,0,1,0,0,0,0,1,0,1,0
2.0,5,189,2.0,10,5245,0,0,0,1,0,0,1,0,0,1,0
0.0,4,149,5.0,10,5541,0,0,0,1,0,0,0,1,0,0,1
4.0,5,239,3.0,10,5154,0,0,0,0,1,0,0,1,0,1,0
4.0,3,263,3.0,3,5253,0,0,0,0,1,0,0,1,0,1,0
4.0,1,270,4.0,10,3312,0,0,1,0,0,0,0,1,0,0,1
6.0,3,244,5.0,5,1092,0,0,0,0,1,0,1,0,0,0,1
3.0,3,175,0.0,2,4814,0,0,1,0,0,0,1,0,0,0,1
0.0,5,154,3.0,10,4377,1,0,0,0,0,0,1,0,0,0,1
4.0,3,213,3.0,10,4367,0,0,0,0,1,0,0,1,0,0,1
4.0,4,249,3.0,36,3951,0,0,0,0,1,0,1,0,0,0,1
3.0,1,185,4.0,10,3648,1,0,0,0,0,0,0,1,0,1,0
3.0,4,176,2.0,10,4920,0,1,0,0,0,0,0,1,0,1,0
5.0,4,97,0.0,7,5509,0,1,0,0,0,0,0,1,1,0,0
5.0,3,238,5.0,10,1841,0,0,1,0,0,0,0,1,1,0,0
0.0,4,175,2.0,2,1072,0,0,1,0,0,0,0,1,0,1,0
5.0,3,280,3.0,10,5273,0,0,0,0,1,0,1,0,1,0,0
3.0,1,201,6.0,10,5077,0,0,0,0,1,0,0,1,0,0,1
3.0,4,189,3.0,10,3951,0,0,0,1,0,0,0,1,0,0,1
0.0,1,189,0.0,3,5866,0,0,0,0,1,0,1,0,0,1,0
6.0,4,255,0.0,3,1569,0,0,0,0,1,0,1,0,0,1,0
2.0,1,228,3.0,10,5500,0,0,0,1,0,0,1,0,1,0,0
0.0,3,206,2.0,10,3278,0,0,0,0,1,0,1,0,0,0,1
4.0,5,234,3.0,4,5100,0,1,0,0,0,0,0,1,0,1,0
3.0,5,132,2.0,10,4462,0,0,1,0,0,0,1,0,0,1,0
4.0,1,157,2.0,5,5647,1,0,0,0,0,0,0,1,0,0,1
0.0,5,263,3.0,4,4081,0,0,0,1,0,0,0,1,0,0,1
5.0,1,123,2.0,9,5497,1,0,0,0,0,0,1,0,0,1,0
5.0,4,221,0.0,10,3951,1,0,0,0,0,0,1,0,0,1,0
3.0,4,240,2.0,10,5661,1,0,0,0,0,0,0,1,0,0,1
0.0,1,208,5.0,10,4537,0,0,0,0,1,0,0,1,0,1,0
0.0,4,253,2.0,10,5624,0,0,0,0,1,0,0,1,0,0,1
0.0,1,201,3.0,8,4315,0,0,0,0,1,0,0,1,0,1,0
0.0,3,252,2.0,51,2658,0,1,0,0,0,0,0,1,0,0,1
4.0,2,180,2.0,10,5666,1,0,0,0,0,1,0,0,0,0,1
0.0,2,262,6.0,2,1069,0,0,0,1,0,0,0,1,0,0,1
0.0,5,220,3.0,1,4912,1,0,0,0,0,0,0,1,0,0,1
4.0,4,222,3.0,10,4199,0,1,0,0,0,0,0,1,0,0,1
5.0,5,217,6.0,10,1761,0,0,0,1,0,0,1,0,0,0,1
4.0,2,174,3.0,10,4318,1,0,0,0,0,0,1,0,0,0,1
0.0,5,133,3.0,10,4314,0,1,0,0,0,0,1,0,0,0,1
5.0,2,262,5.0,4,1509,0,0,0,0,1,1,0,0,0,1,0
0.0,2,274,10.0,10,2949,0,0,1,0,0,0,0,1,0,0,1
6.0,2,269,4.0,10,1166,0,0,0,0,1,0,0,1,0,0,1
3.0,4,244,3.0,2,5389,0,0,0,1,0,0,0,1,0,0,1
4.0,4,266,3.0,4,5905,0,0,0,0,1,0,0,1,0,1,0
4.0,4,136,2.0,10,1131,0,0,0,1,0,0,1,0,0,0,1
4.0,3,175,0.0,10,5784,1,0,0,0,0,1,0,0,0,0,1
5.0,4,268,3.0,10,5320,0,1,0,0,0,0,0,1,0,1,0
2.0,5,104,7.0,10,1064,0,1,0,0,0,0,0,1,0,1,0
3.0,1,263,3.0,25,3689,0,0,0,0,1,0,1,0,0,1,0
0.0,3,171,6.0,9,1909,0,1,0,0,0,0,0,1,0,0,1
0.0,2,243,3.0,8,4133,0,0,0,1,0,0,0,1,0,1,0
0.0,5,161,3.0,10,4470,0,0,0,1,0,0,0,1,0,1,0
4.0,3,196,2.0,7,4116,0,0,1,0,0,0,0,1,0,0,1
4.0,2,185,0.0,27,3410,0,0,0,0,1,0,0,1,0,1,0
5.0,4,199,2.0,20,2553,0,0,0,0,1,1,0,0,1,0,0
2.0,5,116,3.0,3,1688,0,0,0,0,1,0,1,0,0,1,0
4.0,2,138,3.0,10,1805,0,1,0,0,0,0,0,1,0,1,0
0.0,3,207,3.0,10,4220,0,0,1,0,0,0,0,1,0,1,0
3.0,1,160,3.0,4,5132,0,1,0,0,0,1,0,0,0,0,1
3.0,4,265,3.0,7,5113,0,0,0,1,0,0,0,1,0,0,1
3.0,4,246,3.0,10,3748,0,0,0,0,1,0,0,1,0,0,1
5.0,2,278,2.0,10,2493,0,1,0,0,0,0,0,1,0,1,0
4.0,3,262,2.0,3,4064,0,1,0,0,0,0,0,1,0,0,1
4.0,2,185,5.0,7,4694,0,0,0,0,1,1,0,0,0,1,0
6.0,5,247,4.0,10,1461,0,0,0,0,1,1,0,0,0,0,1
5.0,3,167,3.0,10,5026,1,0,0,0,0,0,0,1,0,1,0
2.0,3,223,3.0,10,5653,0,0,0,0,1,1,0,0,0,1,0
3.0,4,219,6.0,2,1837,0,0,0,0,1,0,0,1,0,1,0
0.0,1,278,2.0,12,2112,1,0,0,0,0,0,0,1,0,0,1
3.0,4,156,2.0,10,3951,0,1,0,0,0,0,0,1,0,0,1
3.0,3,162,2.0,7,5719,0,0,1,0,0,0,0,1,0,0,1
2.0,2,240,5.0,7,4138,0,0,0,1,0,0,0,1,0,1,0
3.0,4,273,3.0,3,5163,0,0,0,0,1,1,0,0,0,1,0
4.0,1,261,0.0,7,4314,1,0,0,0,0,0,0,1,0,0,1
6.0,5,268,4.0,2,1324,0,0,0,0,1,1,0,0,0,1,0
7.0,1,264,4.0,9,1829,0,0,0,1,0,0,0,1,0,0,1
7.0,3,286,4.0,3,1670,1,0,0,0,0,0,0,1,0,1,0
3.0,1,149,3.0,5,4805,0,0,0,0,1,0,0,1,0,0,1
4.0,3,189,3.0,4,5613,0,0,0,1,0,0,1,0,0,0,1
3.0,4,269,2.0,8,5294,0,0,0,0,1,0,0,1,0,1,0
4.0,2,273,3.0,10,5712,0,0,1,0,0,0,0,1,0,1,0
0.0,3,164,3.0,4,4495,0,0,0,1,0,1,0,0,0,0,1
2.0,4,248,0.0,5,5441,0,1,0,0,0,0,1,0,0,1,0
6.0,4,296,4.0,10,1782,0,1,0,0,0,0,1,0,0,0,1
0.0,3,139,3.0,10,5199,0,0,0,1,0,0,0,1,0,1,0
0.0,5,159,3.0,18,1808,0,0,0,0,1,0,0,1,0,0,1
4.0,2,247,4.0,9,4588,1,0,0,0,0,0,0,1,1,0,0
5.0,1,156,6.0,10,4821,0,0,0,0,1,0,0,1,0,0,1
6.0,5,255,4.0,9,1197,0,0,0,0,1,0,1,0,0,1,0
6.0,3,275,5.0,41,3951,0,0,0,1,0,0,0,1,0,1,0
6.0,5,249,5.0,26,3897,0,0,0,0,1,0,0,1,0,0,1
3.0,2,239,3.0,10,4486,0,0,0,0,1,0,0,1,0,1,0
2.0,3,146,3.0,18,1289,0,0,1,0,0,0,0,1,0,0,1
4.0,5,169,0.0,5,5347,1,0,0,0,0,0,0,1,0,1,0
4.0,5,270,3.0,2,5272,0,1,0,0,0,0,0,1,0,0,1
3.0,2,137,3.0,10,1347,0,1,0,0,0,1,0,0,0,0,1
4.0,3,211,4.0,10,3106,0,0,1,0,0,0,0,1,0,0,1
4.0,5,274,3.0,10,3951,0,0,0,0,1,0,0,1,0,0,1
4.0,3,231,3.0,8,5069,0,1,0,0,0,0,0,1,0,0,1
3.0,4,267,3.0,3,4566,0,1,0,0,0,0,0,1,0,1,0
0.0,3,227,3.0,8,5829,1,0,0,0,0,0,0,1,0,0,1
0.0,1,132,3.0,63,1901,0,0,0,0,1,0,1,0,0,1,0
4.0,3,162,2.0,10,1708,0,0,0,0,1,0,0,1,0,0,1
5.0,1,258,3.0,10,5694,1,0,0,0,0,1,0,0,0,0,1
4.0,1,194,2.0,1,4198,0,0,0,1,0,0,0,1,0,0,1
0.0,2,179,3.0,10,3951,1,0,0,0,0,0,0,1,0,1,0
6.0,2,255,4.0,3,1355,0,0,1,0,0,1,0,0,0,0,1
2.0,2,181,2.0,10,1324,0,0,0,0,1,0,0,1,0,1,0
6.0,2,286,7.0,10,3362,0,0,1,0,0,0,1,0,0,0,1
4.0,4,145,2.0,10,5645,0,0,0,0,1,0,0,1,0,0,1
6.0,1,247,4.0,10,1783,0,0,0,1,0,0,0,1,0,0,1
3.0,1,154,2.0,10,5594,1,0,0,0,0,0,1,0,0,1,0
4.0,4,246,3.0,10,5041,0,0,0,1,0,0,0,1,0,1,0
6.0,2,291,4.0,9,1241,1,0,0,0,0,0,0,1,0,1,0
4.0,1,240,4.0,9,4471,0,0,0,1,0,0,0,1,0,1,0
4.0,5,261,0.0,10,4119,0,0,0,0,1,0,0,1,0,1,0
4.0,3,159,2.0,3,5731,0,1,0,0,0,1,0,0,1,0,0
4.0,5,242,2.0,1,5682,0,1,0,0,0,0,0,1,0,1,0
7.0,3,288,4.0,3,1989,1,0,0,0,0,0,0,1,0,0,1
3.0,4,254,3.0,10,5830,1,0,0,0,0,0,1,0,1,0,0
0.0,2,257,3.0,10,3951,0,0,0,0,1,0,0,1,0,0,1
3.0,3,163,2.0,10,5364,0,1,0,0,0,0,0,1,1,0,0
4.0,4,166,2.0,8,5192,0,0,0,0,1,1,0,0,0,1,0
0.0,5,171,3.0,14,1554,0,0,0,0,1,0,0,1,1,0,0
3.0,3,133,3.0,5,5937,0,0,0,0,1,0,0,1,0,1,0
5.0,4,145,0.0,10,4753,0,0,0,0,1,1,0,0,0,1,0
4.0,3,241,0.0,2,1442,0,0,0,0,1,0,0,1,0,1,0
3.0,4,191,5.0,4,4243,0,0,0,0,1,0,0,1,0,0,1
4.0,5,177,3.0,10,4031,0,1,0,0,0,0,1,0,0,0,1
3.0,5,192,3.0,7,4056,1,0,0,0,0,0,0,1,0,1,0
0.0,5,217,4.0,10,2217,1,0,0,0,0,0,0,1,0,0,1
3.0,1,162,4.0,4,5683,0,0,1,0,0,0,0,1,0,0,1
3.0,5,258,0.0,3,4212,1,0,0,0,0,0,1,0,0,1,0
4.0,4,212,4.0,2,3830,0,0,0,1,0,0,0,1,0,0,1
2.0,1,282,0.0,51,1362,0,0,1,0,0,0,0,1,0,1,0
4.0,1,245,5.0,8,1923,0,1,0,0,0,1,0,0,0,0,1
3.0,5,197,3.0,3,3951,0,0,0,0,1,1,0,0,0,1,0
4.0,3,119,3.0,40,1233,0,0,0,0,1,1,0,0,0,1,0
0.0,1,272,5.0,1,1149,0,0,1,0,0,1,0,0,0,0,1
0.0,2,239,4.0,10,5528,1,0,0,0,0,0,0,1,0,1,0
5.0,2,209,4.0,10,3330,0,0,0,0,1,0,0,1,0,0,1
6.0,2,247,4.0,10,1668,0,0,0,0,1,0,0,1,0,0,1
6.0,3,309,4.0,2,1270,0,1,0,0,0,0,1,0,0,0,1
0.0,2,179,5.0,52,1991,1,0,0,0,0,0,0,1,0,1,0
0.0,2,223,3.0,6,2127,0,0,0,1,0,0,0,1,0,0,1
0.0,1,160,2.0,28,1276,0,0,0,0,1,0,0,1,0,1,0
0.0,3,216,2.0,10,5997,0,0,0,0,1,0,0,1,0,1,0
6.0,1,206,6.0,10,4243,0,0,1,0,0,0,1,0,0,0,1
4.0,3,261,10.0,10,4347,0,0,0,0,1,0,0,1,0,1,0
3.0,4,269,2.0,2,4177,0,1,0,0,0,0,0,1,0,0,1
5.0,1,140,4.0,48,1322,0,1,0,0,0,1,0,0,0,0,1
5.0,3,248,2.0,10,5863,0,0,0,0,1,0,0,1,0,1,0
6.0,5,264,4.0,6,1005,1,0,0,0,0,0,1,0,0,1,0
0.0,3,262,5.0,10,3951,0,0,0,1,0,0,0,1,0,0,1
5.0,2,234,5.0,6,1703,0,0,0,0,1,0,0,1,0,0,1
2.0,5,170,8.0,14,3951,0,0,0,0,1,0,0,1,0,1,0
5.0,1,228,5.0,10,1950,0,0,0,1,0,0,0,1,0,1,0
3.0,1,213,3.0,6,5535,1,0,0,0,0,0,0,1,1,0,0
3.0,4,158,2.0,10,4086,0,0,0,1,0,0,0,1,0,1,0
3.0,3,205,3.0,10,5714,0,0,0,0,1,0,0,1,0,1,0
2.0,1,149,4.0,7,5434,0,0,0,0,1,0,0,1,0,0,1
3.0,5,239,6.0,10,5791,0,0,1,0,0,0,0,1,0,1,0
4.0,5,227,3.0,10,3984,0,0,0,1,0,0,0,1,0,1,0
3.0,5,189,3.0,10,5422,0,0,0,0,1,0,0,1,0,1,0
4.0,3,211,8.0,3,4550,0,0,0,0,1,0,0,1,0,0,1
4.0,2,252,4.0,1,4705,0,0,0,0,1,1,0,0,0,1,0
5.0,5,207,4.0,10,5035,0,0,0,0,1,0,0,1,0,1,0
0.0,5,283,2.0,10,4207,1,0,0,0,0,0,0,1,0,1,0
7.0,5,269,0.0,2,1592,0,0,0,1,0,0,0,1,0,0,1
6.0,5,213,4.0,10,5549,0,0,0,1,0,0,1,0,0,0,1
4.0,3,194,3.0,3,5916,0,1,0,0,0,0,0,1,0,0,1
4.0,2,192,2.0,9,4140,0,0,0,0,1,0,1,0,0,1,0
0.0,4,168,3.0,53,3951,0,0,0,0,1,0,0,1,0,0,1
6.0,1,260,4.0,2,1131,0,0,0,1,0,0,0,1,0,0,1
0.0,2,225,4.0,10,4328,0,1,0,0,0,0,0,1,0,1,0
0.0,4,183,2.0,5,5335,0,0,0,0,1,1,0,0,0,1,0
5.0,1,187,2.0,17,3513,0,0,1,0,0,0,1,0,0,1,0
3.0,4,163,3.0,58,1443,0,0,0,0,1,0,0,1,0,0,1
0.0,3,161,6.0,10,5560,0,0,0,1,0,0,0,1,0,1,0
5.0,5,222,3.0,5,3951,1,0,0,0,0,0,0,1,0,0,1
6.0,2,281,2.0,9,1715,0,0,0,0,1,0,0,1,0,0,1
5.0,5,268,3.0,10,5480,1,0,0,0,0,0,0,1,0,1,0
3.0,3,269,3.0,10,4260,1,0,0,0,0,0,0,1,1,0,0
3.0,1,179,2.0,2,4085,1,0,0,0,0,1,0,0,0,1,0
0.0,5,201,10.0,10,5340,0,0,0,0,1,0,0,1,0,1,0
3.0,3,152,3.0,10,1385,0,0,0,0,1,0,0,1,0,0,1
4.0,1,178,3.0,10,1573,0,0,0,0,1,0,0,1,0,0,1
4.0,2,164,3.0,10,1489,0,0,0,1,0,0,0,1,0,0,1
3.0,2,142,2.0,10,4082,0,0,0,0,1,0,0,1,0,1,0
5.0,4,179,6.0,10,4615,0,0,1,0,0,0,0,1,0,0,1
5.0,1,180,3.0,2,5013,0,0,0,1,0,0,0,1,0,1,0
3.0,1,203,3.0,10,4965,1,0,0,0,0,0,0,1,0,0,1
3.0,5,264,4.0,8,4324,0,0,0,0,1,0,0,1,0,0,1
5.0,5,153,5.0,10,5297,1,0,0,0,0,0,0,1,0,0,1
3.0,5,156,8.0,10,4733,0,0,1,0,0,1,0,0,0,0,1
5.0,3,224,0.0,6,5962,0,1,0,0,0,0,1,0,0,1,0
5.0,1,303,5.0,10,1009,0,0,0,0,1,0,1,0,0,0,1
0.0,2,233,3.0,7,5838,0,0,0,1,0,0,0,1,0,0,1
4.0,3,219,6.0,2,1634,0,0,0,0,1,1,0,0,0,0,1
0.0,5,219,0.0,8,4605,0,1,0,0,0,1,0,0,0,0,1
0.0,4,235,6.0,1,5533,0,1,0,0,0,0,1,0,0,1,0
5.0,4,240,4.0,2,5215,0,0,0,0,1,0,0,1,0,0,1
0.0,4,173,4.0,10,5284,0,0,0,0,1,0,0,1,1,0,0
4.0,4,263,3.0,10,4680,0,0,0,0,1,0,1,0,0,0,1
4.0,2,230,3.0,5,5888,0,0,0,0,1,0,0,1,1,0,0
5.0,1,245,5.0,10,1694,0,1,0,0,0,0,0,1,0,1,0
6.0,5,212,4.0,10,3676,1,0,0,0,0,0,0,1,0,0,1
2.0,1,187,3.0,3,5922,0,0,0,0,1,0,1,0,0,0,1
5.0,1,270,5.0,10,1397,0,0,0,0,1,0,0,1,0,0,1
5.0,5,258,5.0,10,1719,0,0,0,0,1,0,0,1,0,1,0
3.0,1,155,2.0,10,1490,0,1,0,0,0,1,0,0,0,0,1
6.0,3,245,4.0,10,1798,1,0,0,0,0,0,1,0,0,1,0
0.0,1,168,4.0,9,5136,0,0,0,1,0,0,1,0,0,0,1
0.0,5,220,4.0,5,5677,0,0,0,0,1,0,0,1,0,1,0
0.0,5,266,3.0,10,2334,0,0,0,1,0,0,1,0,0,0,1
3.0,3,99,5.0,9,3951,1,0,0,0,0,0,0,1,0,0,1
0.0,4,225,3.0,10,4486,0,0,0,0,1,0,0,1,0,1,0
3.0,4,150,2.0,10,5987,0,0,1,0,0,0,0,1,0,1,0
4.0,4,223,5.0,4,1344,0,1,0,0,0,0,0,1,0,0,1
5.0,2,176,4.0,10,5810,0,0,0,1,0,0,0,1,0,1,0
4.0,4,135,3.0,6,4335,0,0,0,1,0,0,0,1,0,0,1
5.0,5,251,6.0,10,1077,0,1,0,0,0,0,0,1,0,0,1
5.0,4,145,4.0,4,4790,0,0,1,0,0,0,0,1,0,1,0
5.0,5,221,5.0,10,1718,0,1,0,0,0,0,0,1,0,1,0
3.0,2,180,4.0,10,1329,1,0,0,0,0,0,0,1,0,0,1
4.0,5,239,6.0,10,1879,0,0,0,0,1,0,0,1,0,1,0
3.0,2,123,4.0,10,1596,1,0,0,0,0,0,0,1,0,0,1
6.0,4,220,4.0,5,5465,0,0,0,1,0,0,0,1,0,1,0
3.0,4,255,4.0,10,4107,1,0,0,0,0,0,1,0,0,1,0
3.0,3,147,2.0,52,1040,0,0,0,1,0,0,0,1,0,1,0
5.0,3,174,0.0,10,1085,0,0,0,1,0,0,0,1,1,0,0
3.0,3,213,0.0,7,4133,1,0,0,0,0,1,0,0,0,0,1
4.0,1,248,2.0,10,5621,0,0,0,0,1,1,0,0,0,1,0
0.0,5,171,0.0,10,1695,0,1,0,0,0,0,0,1,0,0,1
0.0,3,144,3.0,10,5727,0,0,0,0,1,1,0,0,0,0,1
6.0,1,244,4.0,7,1007,0,0,1,0,0,0,0,1,0,1,0
0.0,1,172,2.0,10,1723,1,0,0,0,0,0,0,1,0,1,0
3.0,2,135,7.0,5,4716,0,0,1,0,0,0,1,0,0,0,1
3.0,2,264,2.0,6,5702,0,0,0,0,1,0,1,0,0,1,0
4.0,2,150,3.0,32,1689,0,0,0,0,1,0,1,0,1,0,0
3.0,3,134,2.0,10,5646,0,0,1,0,0,1,0,0,1,0,0
5.0,3,252,4.0,10,3729,0,0,1,0,0,0,0,1,0,0,1
0.0,1,196,4.0,2,5844,0,0,1,0,0,0,0,1,0,0,1
0.0,2,248,2.0,10,4813,1,0,0,0,0,0,0,1,0,1,0
4.0,4,181,3.0,44,2070,0,1,0,0,0,0,1,0,0,1,0
5.0,1,179,2.0,10,5198,0,0,1,0,0,0,0,1,0,1,0
4.0,5,171,4.0,10,5265,1,0,0,0,0,0,0,1,0,1,0
0.0,5,232,4.0,3,5447,1,0,0,0,0,0,0,1,0,1,0
5.0,2,141,2.0,10,4287,0,0,0,1,0,1,0,0,0,0,1
5.0,3,237,2.0,3,5113,0,0,0,1,0,0,0,1,0,0,1
0.0,5,254,4.0,6,1491,0,0,0,0,1,0,1,0,0,0,1
0.0,2,141,3.0,10,1801,0,0,0,0,1,0,1,0,0,0,1
7.0,3,281,4.0,4,1480,0,0,0,1,0,0,0,1,0,1,0
4.0,4,270,3.0,10,3279,1,0,0,0,0,1,0,0,0,1,0
0.0,1,274,4.0,61,3402,1,0,0,0,0,0,0,1,0,0,1
0.0,5,252,5.0,9,4135,0,1,0,0,0,0,0,1,0,1,0
0.0,1,244,2.0,10,5217,0,0,0,1,0,0,0,1,0,0,1
5.0,5,259,0.0,10,2583,1,0,0,0,0,0,0,1,0,0,1
5.0,4,224,6.0,10,1049,0,0,1,0,0,0,0,1,0,1,0
0.0,1,222,4.0,63,3506,1,0,0,0,0,1,0,0,0,1,0
4.0,4,111,6.0,8,1145,0,1,0,0,0,0,0,1,0,1,0
3.0,3,165,3.0,10,1459,0,0,0,0,1,1,0,0,1,0,0
0.0,4,189,3.0,7,4741,0,0,0,0,1,0,0,1,0,1,0
3.0,2,178,2.0,32,1329,0,0,0,0,1,0,0,1,0,1,0
4.0,2,277,5.0,8,1335,0,0,0,0,1,0,0,1,0,0,1
3.0,3,268,2.0,10,5195,0,0,1,0,0,0,0,1,1,0,0
6.0,4,284,4.0,10,1845,0,0,0,0,1,1,0,0,0,1,0
6.0,4,174,3.0,14,1651,0,1,0,0,0,0,0,1,0,0,1
3.0,3,217,0.0,10,5439,1,0,0,0,0,0,0,1,0,0,1
3.0,4,203,4.0,10,3640,0,0,0,0,1,0,0,1,0,0,1
4.0,2,203,3.0,4,5699,0,0,0,1,0,0,0,1,0,1,0
4.0,2,151,3.0,3,5154,0,0,0,0,1,0,0,1,0,0,1
4.0,2,206,7.0,3,4991,0,0,0,1,0,0,0,1,1,0,0
4.0,3,223,10.0,21,2943,0,0,0,1,0,0,0,1,0,1,0
3.0,5,148,3.0,10,5685,0,0,1,0,0,0,0,1,0,1,0
4.0,4,227,5.0,8,1982,0,0,1,0,0,0,0,1,0,1,0
0.0,3,306,4.0,10,1372,0,0,0,0,1,0,0,1,0,1,0
4.0,4,106,2.0,10,5173,0,0,0,0,1,0,0,1,0,1,0
3.0,4,174,3.0,10,4051,0,0,1,0,0,0,1,0,0,0,1
6.0,3,254,4.0,10,1335,0,0,0,0,1,0,0,1,0,1,0
2.0,3,249,2.0,1,2905,0,0,0,1,0,0,1,0,0,1,0
3.0,4,248,2.0,10,2983,0,1,0,0,0,0,0,1,0,0,1
4.0,5,184,4.0,3,5430,0,0,0,1,0,0,0,1,0,0,1
3.0,4,253,3.0,8,5857,0,0,1,0,0,0,0,1,1,0,0
4.0,2,161,0.0,10,5947,0,1,0,0,0,0,1,0,0,1,0
3.0,4,162,4.0,10,4235,0,0,1,0,0,0,1,0,0,0,1
0.0,4,139,4.0,3,5041,0,0,1,0,0,0,0,1,1,0,0
5.0,4,231,2.0,7,5491,0,0,0,0,1,0,0,1,0,0,1
0.0,1,188,0.0,62,2106,0,1,0,0,0,0,0,1,0,1,0
3.0,3,275,4.0,6,4687,0,0,1,0,0,0,0,1,0,0,1
3.0,3,175,3.0,10,1848,0,0,0,1,0,1,0,0,0,0,1
6.0,1,264,4.0,5,1900,0,0,0,0,1,0,0,1,0,1,0
4.0,2,210,3.0,10,5354,1,0,0,0,0,0,1,0,0,0,1
0.0,4,184,3.0,4,1330,0,0,0,1,0,0,0,1,0,1,0
3.0,4,137,3.0,10,1212,1,0,0,0,0,0,0,1,0,0,1
5.0,3,213,0.0,27,2581,0,1,0,0,0,0,0,1,1,0,0
7.0,2,276,4.0,10,1022,0,0,0,0,1,0,0,1,0,1,0
3.0,3,204,2.0,5,5399,0,0,0,0,1,0,0,1,0,0,1
5.0,1,229,4.0,1,4584,0,1,0,0,0,0,0,1,0,0,1
3.0,4,136,3.0,6,4631,0,0,0,0,1,0,0,1,0,0,1
4.0,5,155,3.0,10,4924,0,0,0,0,1,0,0,1,0,0,1
0.0,4,238,3.0,4,5782,0,1,0,0,0,0,0,1,0,0,1
6.0,4,296,4.0,4,1973,0,0,1,0,0,0,0,1,0,1,0
4.0,3,250,2.0,4,4808,0,0,1,0,0,0,0,1,0,0,1
3.0,5,261,3.0,15,2989,1,0,0,0,0,0,0,1,0,0,1
3.0,4,216,8.0,10,4616,0,0,0,0,1,0,0,1,0,0,1
5.0,1,248,3.0,2,4075,0,0,0,0,1,0,1,0,0,1,0
5.0,5,192,2.0,10,5564,0,0,0,1,0,1,0,0,0,1,0
3.0,5,150,4.0,8,4433,0,0,1,0,0,0,0,1,0,0,1
0.0,3,113,3.0,43,1518,0,0,0,0,1,0,0,1,0,1,0
6.0,3,270,4.0,7,1079,0,1,0,0,0,0,0,1,0,1,0
3.0,2,273,3.0,10,2154,0,0,0,1,0,0,0,1,0,1,0
4.0,3,161,3.0,7,4799,0,0,1,0,0,0,1,0,1,0,0
5.0,2,260,3.0,1,4799,0,0,1,0,0,0,0,1,0,1,0
5.0,1,169,4.0,6,4253,1,0,0,0,0,0,1,0,0,1,0
3.0,3,151,0.0,10,4611,1,0,0,0,0,0,1,0,0,1,0
6.0,2,229,3.0,10,2322,0,1,0,0,0,0,0,1,0,0,1
5.0,2,251,6.0,10,3951,0,0,0,0,1,0,0,1,0,1,0
4.0,5,251,5.0,10,1683,0,0,0,0,1,0,0,1,0,0,1
4.0,5,177,7.0,10,4299,0,0,0,0,1,0,0,1,0,1,0
6.0,2,137,10.0,5,4510,0,0,1,0,0,0,0,1,0,1,0
4.0,3,235,3.0,10,5748,0,0,0,0,1,0,0,1,0,0,1
3.0,4,200,2.0,10,3528,0,1,0,0,0,0,0,1,0,0,1
0.0,2,225,0.0,5,1015,0,1,0,0,0,0,0,1,0,1,0
3.0,2,197,5.0,9,4291,1,0,0,0,0,0,0,1,0,0,1
0.0,5,176,3.0,4,5463,0,0,1,0,0,0,0,1,0,1,0
3.0,2,125,3.0,10,1212,0,0,0,1,0,0,0,1,0,0,1
4.0,3,287,4.0,6,5889,0,0,0,0,1,0,1,0,0,1,0
4.0,1,213,5.0,10,5492,0,0,1,0,0,0,0,1,0,1,0
3.0,5,204,2.0,1,4133,1,0,0,0,0,0,0,1,0,1,0
0.0,3,225,3.0,10,4961,1,0,0,0,0,0,0,1,0,0,1
4.0,5,157,4.0,12,1038,0,0,0,0,1,0,1,0,0,0,1
4.0,2,210,3.0,8,5672,0,0,1,0,0,0,0,1,0,1,0
3.0,5,241,3.0,10,4976,0,0,0,1,0,1,0,0,0,1,0
5.0,2,215,2.0,46,3942,0,0,0,1,0,1,0,0,0,0,1
0.0,1,203,3.0,10,4137,0,0,1,0,0,0,0,1,0,0,1
4.0,3,138,3.0,10,5358,0,1,0,0,0,1,0,0,1,0,0
4.0,3,167,3.0,10,6000,0,0,0,1,0,1,0,0,1,0,0
5.0,5,162,3.0,10,1364,0,0,0,0,1,0,0,1,1,0,0
3.0,2,253,3.0,10,4915,0,0,0,0,1,0,0,1,0,1,0
